0.719818594	0.8445	1.184217687
1.904036281	0.83616666666667	1.195827664
3.099863945	0.86133333333333	1.160997733
4.260861678	0.85283333333333	1.172607709
5.433469387	1.0015	0.99845805
6.431927437	0.87	1.149387755
7.581315192	0.87883333333333	1.137777778
8.719092970	0.92616666666667	1.079727891
9.798820861	1.0503333333333	0.952018141
10.750839002	1.0503333333333	0.95201814
11.702857142	1.0503333333333	0.952018141
12.654875283	1.0503333333333	0.952018141
13.606893424	1.0015	0.998458049
14.605351473	0.99	1.010068028
15.615419501	1.0376666666667	0.963628118
16.579047619	1.0015	0.998458049
17.577505668	1.0133333333333	0.986848073
18.564353741	1.0133333333333	0.986848073
19.551201814	1.0133333333333	0.986848072
20.538049886	1.0376666666667	0.963628118
21.501678004	1.0253333333333	0.975238095
22.476916099	1.1186666666667	0.893968254
23.370884353	1.0376666666667	0.963628118
24.334512471	1.0253333333333	0.975238095
25.309750566	1.0253333333333	0.975238096
26.284988662	1.0015	0.99845805
27.283446712	0.97883333333333	1.021678004
28.305124716	0.96783333333333	1.033287982
29.338412698	0.97883333333333	1.021678004
30.360090702	0.97883333333333	1.021678005
31.381768707	0.97883333333333	1.021678005
32.403446712	0.92616666666667	1.079727891
33.483174603	0.96783333333333	1.033287982
34.516462585	0.92616666666667	1.079727891
35.596190476	0.86133333333333	1.160997732
36.757188208	0.87883333333333	1.137777778
37.894965986	0.71183333333333	1.404807256
39.299773242	0.783	1.277097506
40.576870748	0.87	1.149387755
41.726258503	0.96783333333333	1.033287982
42.759546485	0.96783333333333	1.033287982
43.792834467	0.96783333333333	1.033287981
44.826122448	1.0015	0.99845805
45.824580498	1.0376666666667	0.963628118
46.788208616	1.0376666666667	0.963628118
47.751836734	1.0376666666667	0.963628118
48.715464852	1.0376666666667	0.963628118
49.679092970	1.0133333333333	0.986848073
50.665941043	1.0253333333333	0.975238095
51.641179138	0.92616666666667	1.079727891
52.720907029	0.9465	1.056507936
53.777414965	1.0015	0.99845805
54.775873015	0.9465	1.056507937
55.832380952	0.957	1.044897959
56.877278911	0.957	1.044897959
57.922176870	0.957	1.044897959
58.967074829	1.0015	0.99845805
59.965532879	1.0133333333333	0.986848073
60.952380952	1.0015	0.99845805
61.950839002	1.1485	0.870748299
62.821587301	1.1485	0.870748299
63.692335600	1.3671666666667	0.73142857200001
64.423764172	1.3458333333333	0.74303854899999
65.166802721	1.3671666666667	0.73142857100001
65.898231292	1.3458333333333	0.74303854899999
66.641269841	1.3671666666667	0.73142857100001
67.372698412	0.99	1.010068027
68.382766439	1.0766666666667	0.92879818600001
69.311564625	1.0633333333333	0.940408164
70.251972789	1.0503333333333	0.95201813999999
71.203990929	1.0633333333333	0.940408163
72.144399092	1.0376666666667	0.963628118
73.108027210	1.0376666666667	0.963628118
74.071655328	1.0376666666667	0.96362811799999
75.035283446	0.97883333333333	1.021678005
76.056961451	0.97883333333333	1.021678004
77.078639455	0.96783333333333	1.033287982
78.111927437	0.957	1.044897959
79.156825396	0.957	1.04489796
80.201723356	0.96783333333333	1.033287981
81.235011337	1.0503333333333	0.952018141
82.187029478	1.0376666666667	0.963628118
83.150657596	1.0503333333333	0.95201813999999
84.102675736	1.0376666666667	0.963628118
85.066303854	1.0376666666667	0.963628118
86.029931972	1.0253333333333	0.975238096
87.005170068	1.0015	0.99845804900001
88.003628117	1.0503333333333	0.952018141
88.955646258	0.99	1.010068027
89.965714285	0.99	1.010068027
90.975782312	0.97883333333333	1.021678005
91.997460317	1.0133333333333	0.98684807299999
92.984308390	1.1333333333333	0.88235827600001
93.866666666	1.1333333333333	0.88235827699999
94.749024943	1.0903333333333	0.917188208
95.666213151	1.0903333333333	0.917188209
96.583401360	1.0503333333333	0.95201814100001
97.535419501	1.0503333333333	0.95201813999999
